make,model,price,year,kilometers,kilowatts,engine_type,created_at
renault,clio,5900.00,2013,55000,54,petrol,2020-04-30
renault,clio,5900.00,2014,112113,55,diesel,2020-06-06
renault,clio,5900.00,2013,70619,66,petrol,2020-08-22
renault,clio,5900.00,2016,127000,55,diesel,2020-05-13
renault,clio,5900.00,2016,127000,55,diesel,2020-05-13
renault,clio,5950.00,2013,100200,66,petrol,2020-09-22
renault,clio,5950.00,2013,100200,66,petrol,2020-09-23
renault,clio,5950.00,2013,61000,54,petrol,2020-06-04
renault,clio,5950.00,2013,100200,66,petrol,2020-09-21
renault,clio,5950.00,2015,132500,55,diesel,2020-05-24
renault,clio,5950.00,2013,100200,66,petrol,2020-09-26
renault,clio,5980.00,2014,136000,55,diesel,2020-05-04
renault,clio,5980.00,2013,100200,66,petrol,2020-09-29
renault,clio,5990.00,2013,70000,54,petrol,2020-06-13
renault,clio,5990.00,2013,104000,55,diesel,2020-07-14
renault,clio,5990.00,2013,90,66,diesel,2020-05-23
renault,clio,5990.00,2013,113000,66,diesel,2020-05-05
renault,clio,5999.00,2015,125000,66,diesel,2020-05-09
renault,clio,5999.00,2015,120000,66,diesel,2020-05-04
renault,clio,5999.00,2013,83000,54,petrol,2020-07-11
renault,clio,5999.00,2015,120000,66,diesel,2020-05-11
renault,clio,5999.00,2012,151000,66,diesel,2020-06-07
renault,clio,5999.00,2014,120000,66,diesel,2020-05-02
renault,clio,5999.00,2015,120000,66,diesel,2020-04-30
renault,clio,5999.00,2015,160000,54,petrol,2020-07-16
renault,clio,5999.00,2015,160000,54,petrol,2020-07-24
renault,clio,5999.00,2015,120000,66,diesel,2020-04-27
renault,clio,5999.00,2015,120000,66,diesel,2020-05-14
renault,clio,5999.00,2015,160000,54,petrol,2020-07-18
renault,clio,5999.00,2013,117000,66,petrol,2020-05-29
renault,clio,6000.00,2014,110000,66,petrol,2020-04-16
renault,clio,6000.00,2014,110000,66,petrol,2020-07-17
renault,clio,6000.00,2014,110000,66,petrol,2020-07-11
renault,clio,6000.00,2015,65000,54,petrol,2020-09-01
renault,clio,6000.00,2004,156000,132,petrol,2020-07-30
renault,clio,6000.00,2015,165771,54,petrol,2020-10-05
renault,clio,6000.00,2015,116850,55,diesel,2020-07-18
renault,clio,6000.00,2012,107449,55,diesel,2020-05-24
renault,clio,6050.00,2013,138600,54,petrol,2020-05-13
renault,clio,6100.00,2013,87000,54,petrol,2020-07-15
renault,clio,6100.00,2014,133000,54,petrol,2020-09-23
renault,clio,6100.00,2013,104000,54,petrol,2020-07-07
renault,clio,6150.00,2013,67590,66,petrol,2020-06-10
renault,clio,6150.00,2013,99460,54,petrol,2020-09-06
renault,clio,6150.00,2013,104000,54,petrol,2020-06-24
renault,clio,6180.00,2014,136000,55,diesel,2020-04-28
renault,clio,6190.00,2014,120000,66,diesel,2020-05-01
renault,clio,6190.00,2015,96000,54,petrol,2020-06-16
renault,clio,6200.00,2013,118000,66,petrol,2020-10-07
renault,clio,6200.00,2015,100000,55,diesel,2020-08-24
renault,clio,6200.00,2015,100000,55,diesel,2020-08-02
renault,clio,6200.00,2013,113000,66,diesel,2020-04-15
renault,clio,6200.00,2014,122335,55,diesel,2020-09-09
renault,clio,6200.00,2013,31200,54,petrol,2020-05-23
renault,clio,6200.00,2013,169245,41,diesel,2020-08-14
renault,clio,6200.00,2015,129000,66,diesel,2020-09-29
renault,clio,6200.00,2013,70000,54,petrol,2020-06-05
renault,clio,6250.00,2015,93400,55,diesel,2020-07-07
renault,clio,6250.00,2006,174000,162,petrol,2020-05-09
renault,clio,6250.00,2013,105374,66,diesel,2020-09-17
renault,clio,6250.00,2013,138600,54,petrol,2020-06-24
renault,clio,6250.00,2015,185000,66,diesel,2020-06-30
renault,clio,6290.00,2015,108620,55,diesel,2020-08-12
renault,clio,6290.00,2013,120000,66,diesel,2020-05-26
renault,clio,6290.00,2013,132000,66,petrol,2020-07-13
renault,clio,6299.00,2014,63400,55,diesel,2020-07-31
renault,clio,6300.00,2014,122000,55,diesel,2020-04-28
renault,clio,6300.00,2005,150000,132,petrol,2020-04-15
renault,clio,6300.00,2005,136000,134,petrol,2020-05-30
renault,clio,6300.00,2015,118000,55,diesel,2020-08-04
renault,clio,6300.00,2013,52000,54,petrol,2020-08-11
renault,clio,6300.00,2015,82400,66,petrol,2020-08-07
renault,clio,6300.00,2013,117000,66,petrol,2020-04-29
renault,clio,6300.00,2014,64000,54,petrol,2020-07-09
renault,clio,6300.00,2013,117000,66,petrol,2020-05-25
renault,clio,6300.00,2016,144851,55,diesel,2020-04-28
renault,clio,6300.00,2013,90,66,petrol,2020-05-10
renault,clio,6300.00,2014,32500,54,petrol,2020-06-24
renault,clio,6300.00,2013,90,66,petrol,2020-05-19
renault,clio,6300.00,2014,122000,55,diesel,2020-05-28
renault,clio,6300.00,2013,117000,66,petrol,2020-04-16
renault,clio,6300.00,2015,81300,66,petrol,2020-05-11
renault,clio,6390.00,2013,50700,66,petrol,2020-08-21
renault,clio,6400.00,2014,118000,66,diesel,2020-06-10
renault,clio,6400.00,2014,95700,66,petrol,2020-07-25
renault,clio,6400.00,2015,82000,54,petrol,2020-06-29
renault,clio,6400.00,2013,38617,66,petrol,2020-09-16
renault,clio,6450.00,2015,97500,66,diesel,2020-07-12
renault,clio,6490.00,2015,120000,55,diesel,2020-06-11
renault,clio,6500.00,2007,138000,145,petrol,2020-05-18
renault,clio,6500.00,2015,90000,54,petrol,2020-05-05
renault,clio,6500.00,2014,48000,54,petrol,2020-08-27
renault,clio,6500.00,2013,99050,66,petrol,2020-05-03
renault,clio,6500.00,2015,114000,55,diesel,2020-06-10
renault,clio,6500.00,2015,58174,54,petrol,2020-08-11
renault,clio,6500.00,2013,59000,66,petrol,2020-07-27
renault,clio,6500.00,2015,84000,66,petrol,2020-07-18
renault,clio,6500.00,2014,131565,66,diesel,2020-04-29
renault,clio,6500.00,2014,32000,54,petrol,2020-05-11
renault,clio,6500.00,2014,36500,54,petrol,2020-06-28
renault,clio,6500.00,2013,47700,66,petrol,2020-07-27
renault,clio,6500.00,2014,129344,55,diesel,2020-05-24
renault,clio,6500.00,2015,81000,66,diesel,2020-08-30
renault,clio,6500.00,2008,127000,145,petrol,2020-04-27
renault,clio,6500.00,2015,75889,66,petrol,2020-07-21
renault,clio,6500.00,2001,253000,124,petrol,2020-07-26
renault,clio,6500.00,2014,43000,55,diesel,2020-08-10
renault,clio,6500.00,2016,92333,55,diesel,2020-08-28
renault,clio,6500.00,2014,110000,66,petrol,2020-05-26
renault,clio,6500.00,2014,110000,66,petrol,2020-05-18
renault,clio,6500.00,2015,56120,54,petrol,2020-06-10
renault,clio,6500.00,2014,62000,54,petrol,2020-09-07
renault,clio,6500.00,2014,110000,66,petrol,2020-06-10
renault,clio,6500.00,2010,115000,74,petrol,2020-04-27
renault,clio,6500.00,2015,112000,55,diesel,2020-07-09
renault,clio,6500.00,2007,182000,145,petrol,2020-07-26
renault,clio,6500.00,2014,110000,66,petrol,2020-06-26
renault,clio,6500.00,2013,53500,66,petrol,2020-07-27
renault,clio,6500.00,2004,158000,132,petrol,2020-09-23
renault,clio,6500.00,2013,77000,66,petrol,2020-05-29
renault,clio,6500.00,2013,70000,54,petrol,2020-05-21
renault,clio,6590.00,2013,73000,55,diesel,2020-08-12
renault,clio,6600.00,2013,61200,54,petrol,2020-09-22
renault,clio,6600.00,2013,23000,54,petrol,2020-09-17
renault,clio,6600.00,2015,75000,66,diesel,2020-07-17
renault,clio,6650.00,2015,118000,55,diesel,2020-05-26
renault,clio,6700.00,2015,95000,54,petrol,2020-05-03
renault,clio,6700.00,2015,54500,54,petrol,2020-08-17
renault,clio,6700.00,2016,102000,66,diesel,2020-07-13
renault,clio,6700.00,2016,99000,66,diesel,2020-08-24
renault,clio,6700.00,2013,140000,55,diesel,2020-08-02
renault,clio,6700.00,2013,132000,66,petrol,2020-06-06
renault,clio,6700.00,2015,105000,54,petrol,2020-06-11
renault,clio,6700.00,2014,45870,54,petrol,2020-08-29
renault,clio,6700.00,2013,70000,66,petrol,2020-09-21
renault,clio,6750.00,2015,110000,55,diesel,2020-05-21
renault,clio,6750.00,2015,110000,55,diesel,2020-05-09
renault,clio,6750.00,2014,62000,66,petrol,2020-06-23
renault,clio,6800.00,2013,70000,54,petrol,2020-05-18
renault,clio,6800.00,2014,79000,54,petrol,2020-06-05
renault,clio,6800.00,2015,30000,66,petrol,2020-05-03
renault,clio,6800.00,2014,108500,66,petrol,2020-08-15
renault,clio,6800.00,2007,210000,145,petrol,2020-10-08
renault,clio,6800.00,2013,47700,66,petrol,2020-07-18
renault,clio,6800.00,2016,26400,54,petrol,2020-09-08
renault,clio,6800.00,2015,106000,55,diesel,2020-08-05
renault,clio,6800.00,2014,133333,66,petrol,2020-04-29
renault,clio,6800.00,2013,38617,66,petrol,2020-09-16
renault,clio,6850.00,2014,122300,66,diesel,2020-06-20
renault,clio,6850.00,2015,116000,55,diesel,2020-04-14
renault,clio,6900.00,2014,78000,54,petrol,2020-05-16
renault,clio,6900.00,2016,146874,55,diesel,2020-06-01
renault,clio,6900.00,2015,85000,66,petrol,2020-09-08
renault,clio,6900.00,2014,78000,54,petrol,2020-05-15
renault,clio,6900.00,2016,88000,55,diesel,2020-04-28
renault,clio,6950.00,2014,68000,54,petrol,2020-08-27
renault,clio,6990.00,2014,59800,54,petrol,2020-10-04
renault,clio,6990.00,2015,61050,54,petrol,2020-07-12
renault,clio,6990.00,2014,77000,54,petrol,2020-05-02
renault,clio,6990.00,2015,78690,66,petrol,2020-09-08
renault,clio,6990.00,2014,79500,54,petrol,2020-07-27
renault,clio,7000.00,2014,55500,54,petrol,2020-06-10
renault,clio,7000.00,2010,129000,94,petrol,2020-06-20
renault,clio,7000.00,2010,135000,94,petrol,2020-08-02
renault,clio,7000.00,2015,34134,54,petrol,2020-08-23
renault,clio,7000.00,2010,135000,94,petrol,2020-09-02
renault,clio,7000.00,2010,135000,94,petrol,2020-09-27
renault,clio,7100.00,2005,124000,132,petrol,2020-09-07
renault,clio,7100.00,2015,59350,54,petrol,2020-08-16
renault,clio,7150.00,2016,72000,55,diesel,2020-09-19
renault,clio,7200.00,2015,49142,54,petrol,2020-07-21
renault,clio,7200.00,2018,8290,55,diesel,2020-04-26
renault,clio,7200.00,2014,31000,54,petrol,2020-09-29
renault,clio,7200.00,2014,75300,66,diesel,2020-07-13
renault,clio,7200.00,2015,54000,54,petrol,2020-06-14
renault,clio,7200.00,2010,129000,94,petrol,2020-06-11
renault,clio,7200.00,2016,103000,55,diesel,2020-09-28
renault,clio,7200.00,2015,64000,54,petrol,2020-08-22
renault,clio,7200.00,2015,64000,54,petrol,2020-08-23
renault,clio,7200.00,2016,103000,55,diesel,2020-10-06
renault,clio,7290.00,2015,36433,54,petrol,2020-07-10
renault,clio,7300.00,2008,161000,145,petrol,2020-09-28
renault,clio,7300.00,2010,129000,94,petrol,2020-05-30
renault,clio,7300.00,2015,150000,97,diesel,2020-07-14
renault,clio,7300.00,2016,74000,54,petrol,2020-07-10
renault,clio,7340.00,2016,79876,55,diesel,2020-09-22
renault,clio,7390.00,2015,33251,54,petrol,2020-09-22
renault,clio,7390.00,2015,18300,54,petrol,2020-08-20
renault,clio,7400.00,2016,103000,55,diesel,2020-09-18
renault,clio,7400.00,2016,103000,55,diesel,2020-09-21
renault,clio,7400.00,2015,21500,54,petrol,2020-05-28
renault,clio,7400.00,2016,76600,55,diesel,2020-09-30
renault,clio,7400.00,2015,97000,55,diesel,2020-05-06
renault,clio,7400.00,2017,43000,55,diesel,2020-08-26
renault,clio,7450.00,2016,102000,55,diesel,2020-07-15
renault,clio,7450.00,2016,102000,55,diesel,2020-08-16
renault,clio,7450.00,2016,102000,55,diesel,2020-09-07
renault,clio,7450.00,2016,102000,55,diesel,2020-07-23
renault,clio,7450.00,2016,102000,55,diesel,2020-07-22
renault,clio,7450.00,2015,71500,66,petrol,2020-07-27
renault,clio,7490.00,2016,30000,54,petrol,2020-10-07
renault,clio,7490.00,2015,64316,55,diesel,2020-06-20
renault,clio,7490.00,2015,30700,54,petrol,2020-09-30
renault,clio,7490.00,2016,138500,66,petrol,2020-07-29
renault,clio,7499.00,2016,59000,66,petrol,2020-09-03
renault,clio,7500.00,2015,72000,66,petrol,2020-08-05
renault,clio,7500.00,2015,46314,54,petrol,2020-09-14
renault,clio,7500.00,2017,51000,54,petrol,2020-08-07
renault,clio,7500.00,2004,100432,132,petrol,2020-09-24
renault,clio,7500.00,2016,102000,55,diesel,2020-06-25
renault,clio,7500.00,2016,41000,54,petrol,2020-05-26
renault,clio,7590.00,2017,102000,66,diesel,2020-08-03
renault,clio,7590.00,2016,33900,66,petrol,2020-06-06
renault,clio,7590.00,2017,101000,66,diesel,2020-07-22
renault,clio,7600.00,2016,57000,54,petrol,2020-04-26
renault,clio,7600.00,2016,102000,55,diesel,2020-05-16
renault,clio,7600.00,2018,27000,56,petrol,2020-05-19
renault,clio,7600.00,2018,125000,55,diesel,2020-06-16
renault,clio,7600.00,2016,102000,55,diesel,2020-06-11
renault,clio,7600.00,2016,102000,55,diesel,2020-06-02
renault,clio,7690.00,2017,100000,66,diesel,2020-07-15
renault,clio,7690.00,2017,41000,55,diesel,2020-05-16
renault,clio,7700.00,2017,62000,54,petrol,2020-06-21
renault,clio,7700.00,2016,102000,55,diesel,2020-05-10
renault,clio,7700.00,2017,35000,54,petrol,2020-08-09
renault,clio,7700.00,2013,96000,66,petrol,2020-09-23
renault,clio,7700.00,2016,39000,54,petrol,2020-08-18
renault,clio,7700.00,2016,24000,54,petrol,2020-05-31
renault,clio,7750.00,2016,53000,67,petrol,2020-06-25
renault,clio,7750.00,2016,69000,66,petrol,2020-07-24
renault,clio,7777.00,2016,36300,54,petrol,2020-09-30
renault,clio,7780.00,2018,53000,55,diesel,2020-06-01
renault,clio,7790.00,2017,75,55,diesel,2020-06-02
renault,clio,7800.00,2017,82000,55,diesel,2020-07-11
renault,clio,7800.00,2015,27500,54,petrol,2020-07-19
renault,clio,7800.00,2013,19200,55,diesel,2020-06-28
renault,clio,7800.00,2016,80000,54,petrol,2020-08-11
renault,clio,7850.00,2017,43000,55,diesel,2020-05-04
renault,clio,7890.00,2018,53000,55,diesel,2020-05-06
renault,clio,7890.00,2017,43000,55,diesel,2020-06-15
renault,clio,7890.00,2018,53000,55,diesel,2020-06-11
renault,clio,7899.00,2018,5000,66,diesel,2020-05-03
renault,clio,7900.00,2016,40250,66,petrol,2020-05-19
renault,clio,7900.00,2017,30000,55,diesel,2020-05-04
renault,clio,7900.00,2016,65000,66,petrol,2020-06-23
renault,clio,7900.00,2015,19800,66,petrol,2020-07-30
renault,clio,7900.00,2016,61000,66,petrol,2020-09-13
renault,clio,7900.00,2017,57000,54,petrol,2020-05-07
renault,clio,7900.00,2018,8200,55,diesel,2020-04-16
renault,clio,7900.00,2016,46555,66,petrol,2020-08-22
renault,clio,7900.00,2016,15000,54,petrol,2020-07-17
renault,clio,7950.00,2018,53000,55,diesel,2020-04-30
renault,clio,7990.00,2017,23000,54,petrol,2020-07-31
renault,clio,7990.00,2014,29600,66,diesel,2020-06-23
renault,clio,7990.00,2016,43200,54,petrol,2020-09-18
renault,clio,7999.00,2016,35900,54,petrol,2020-09-22
renault,clio,7999.00,2018,5000,66,diesel,2020-05-07
renault,clio,8000.00,2005,184000,72,petrol,2020-08-24
renault,clio,8000.00,2014,117000,66,petrol,2020-08-28
renault,clio,8000.00,2018,47170,55,diesel,2020-08-27
renault,clio,8100.00,2017,80000,66,petrol,2020-09-23
renault,clio,8100.00,2017,41300,54,petrol,2020-09-22
renault,clio,8100.00,2018,33377,54,petrol,2020-06-03
renault,clio,8190.00,2016,15800,54,petrol,2020-10-04
renault,clio,8190.00,2018,19000,54,petrol,2020-07-31
renault,clio,8190.00,2018,19000,54,petrol,2020-08-09
renault,clio,8190.00,2018,19000,54,petrol,2020-08-02
renault,clio,8190.00,2018,65000,66,diesel,2020-05-14
renault,clio,8190.00,2018,65700,66,diesel,2020-04-30
renault,clio,8200.00,2008,162800,145,petrol,2020-08-05
renault,clio,8250.00,2017,43000,55,diesel,2020-05-19
renault,clio,8250.00,2014,63900,54,petrol,2020-09-07
renault,clio,8300.00,2017,35000,66,diesel,2020-09-04
renault,clio,8300.00,2018,15000,54,petrol,2020-07-13
renault,clio,8300.00,2017,73,54,petrol,2020-06-28
renault,clio,8300.00,2016,30700,54,petrol,2020-09-02
renault,clio,8300.00,2017,40000,54,petrol,2020-09-30
renault,clio,8350.00,2017,108000,55,diesel,2020-09-07
renault,clio,8390.00,2016,75000,66,petrol,2020-10-08
renault,clio,8500.00,2017,14000,54,petrol,2020-09-03
renault,clio,8500.00,2017,75,55,diesel,2020-06-25
renault,clio,8500.00,2018,40000,66,diesel,2020-05-29
renault,clio,8500.00,2018,9300,54,petrol,2020-07-16
renault,clio,8500.00,2016,53000,66,petrol,2020-05-27
renault,clio,8500.00,2019,2400,56,petrol,2020-07-23
renault,clio,8500.00,2018,30600,55,diesel,2020-10-05
renault,clio,8500.00,2017,14002,54,petrol,2020-05-14
renault,clio,8550.00,2017,121000,66,diesel,2020-08-08
renault,clio,8550.00,2017,67950,66,petrol,2020-05-29
renault,clio,8600.00,2005,179,132,petrol,2020-06-27
renault,clio,8600.00,2018,26000,55,diesel,2020-10-01
renault,clio,8700.00,2018,25000,54,petrol,2020-07-13
renault,clio,8700.00,2017,52000,55,petrol,2020-06-22
renault,clio,8700.00,2018,4300,55,diesel,2020-07-21
renault,clio,8800.00,2018,13300,54,petrol,2020-08-21
renault,clio,8800.00,2018,40000,66,diesel,2020-06-03
renault,clio,8800.00,2009,180000,148,petrol,2020-07-28
renault,clio,8800.00,2017,43000,54,petrol,2020-08-29
renault,clio,8800.00,2005,135219,134,petrol,2020-09-10
renault,clio,8800.00,2019,13500,56,petrol,2020-08-23
renault,clio,8890.00,2017,66000,66,petrol,2020-09-28
renault,clio,8890.00,2017,43000,55,diesel,2020-05-15
renault,clio,8890.00,2017,66000,66,petrol,2020-09-22
renault,clio,8900.00,2017,4300,54,petrol,2020-06-13
renault,clio,8900.00,2017,73000,55,diesel,2020-06-22
renault,clio,8900.00,2017,50000,66,petrol,2020-05-05
renault,clio,8900.00,2015,80000,66,diesel,2020-05-04
renault,clio,8950.00,2018,33013,56,petrol,2020-08-16
renault,clio,8950.00,2019,11500,55,diesel,2020-05-05
renault,clio,8990.00,2018,24123,66,petrol,2020-06-22
renault,clio,8990.00,2017,50000,54,petrol,2020-06-14
renault,clio,8999.00,2016,29000,66,petrol,2020-08-16
renault,clio,9000.00,2017,47600,54,petrol,2020-10-04
renault,clio,9000.00,2008,144000,145,petrol,2020-07-14
renault,clio,9000.00,2018,33000,66,petrol,2020-05-05
renault,clio,9100.00,2018,25000,44,petrol,2020-05-10
renault,clio,9200.00,2019,21630,56,petrol,2020-07-19
renault,clio,9250.00,2017,53000,81,diesel,2020-09-28
renault,clio,9300.00,2018,39900,66,petrol,2020-08-16
renault,clio,9350.00,2019,29000,55,diesel,2020-08-22
renault,clio,9400.00,2019,36000,55,diesel,2020-09-13
renault,clio,9400.00,2018,30800,55,diesel,2020-10-07
renault,clio,9500.00,2019,31000,55,diesel,2020-08-01
renault,clio,9500.00,2019,31000,55,diesel,2020-07-11
renault,clio,9500.00,2018,47000,54,petrol,2020-07-13
renault,clio,9500.00,2018,21000,54,petrol,2020-08-22
renault,clio,9500.00,2019,11800,56,petrol,2020-09-23
renault,clio,9500.00,2018,10800,56,petrol,2020-06-17
renault,clio,9550.00,2010,105000,148,petrol,2020-06-30
renault,clio,9800.00,2019,26000,55,diesel,2020-05-05
renault,clio,9900.00,2017,18000,66,petrol,2020-08-11
renault,clio,9900.00,2017,58000,87,petrol,2020-09-20
renault,clio,9900.00,2019,11700,56,petrol,2020-09-20
renault,clio,9999.00,2016,27000,66,petrol,2020-09-17
renault,clio,10000.00,2019,10200,66,diesel,2020-05-31
renault,clio,10400.00,2019,32000,56,petrol,2020-10-05
renault,clio,10500.00,2018,27418,87,petrol,2020-08-22
renault,clio,10500.00,2013,98000,147,petrol,2020-08-11
renault,clio,10530.00,2019,32500,66,diesel,2020-06-14
renault,clio,10900.00,2019,8000,56,petrol,2020-06-06
renault,clio,10900.00,2018,18,66,petrol,2020-10-01
renault,clio,10999.00,2017,23000,87,petrol,2020-09-11
renault,clio,10999.00,2019,31200,66,petrol,2020-05-09
renault,clio,11000.00,2019,11000,66,petrol,2020-08-12
renault,clio,11200.00,2019,10000,56,petrol,2020-09-17
renault,clio,11500.00,2017,11200,87,petrol,2020-09-02
renault,clio,11750.00,2011,99800,148,petrol,2020-06-23
renault,clio,11790.00,2020,2600,74,petrol,2020-08-26
renault,clio,11790.00,2019,9430,74,petrol,2020-05-27
renault,clio,12000.00,2018,19050,87,petrol,2020-05-24
renault,clio,12000.00,2018,19050,66,petrol,2020-05-23
renault,clio,12490.00,2015,86000,147,petrol,2020-08-01
renault,clio,12500.00,2013,65000,147,petrol,2020-09-18
renault,clio,12890.00,2015,86000,147,petrol,2020-05-06
renault,clio,13000.00,2013,52300,147,petrol,2020-08-23
renault,clio,13200.00,2019,4100,74,petrol,2020-06-05
renault,clio,13500.00,2013,80000,147,petrol,2020-09-19
renault,clio,13800.00,2019,16000,74,petrol,2020-10-05
renault,clio,13800.00,2015,42000,147,petrol,2020-07-24
renault,clio,13900.00,2014,83000,147,petrol,2020-05-06
renault,clio,13900.00,2015,40000,147,petrol,2020-06-21
renault,clio,14200.00,2015,40000,147,petrol,2020-05-19
renault,clio,14390.00,2015,68000,147,petrol,2020-06-21
renault,clio,15200.00,2016,75000,162,petrol,2020-06-30
renault,clio,15500.00,2016,73000,162,petrol,2020-05-21
renault,clio,15500.00,2017,34000,162,petrol,2020-07-27
renault,clio,16500.00,2016,52000,162,petrol,2020-10-01
renault,clio,16500.00,1993,160000,112,petrol,2020-06-01
renault,clio,17000.00,2017,19000,162,petrol,2020-05-23
renault,clio,17500.00,2016,50000,162,petrol,2020-08-16
renault,clio,17990.00,2017,20000,162,petrol,2020-04-28
renault,clio,18500.00,2018,67000,164,petrol,2020-05-18
renault,clio,18500.00,2018,70000,162,petrol,2020-07-21
renault,clio,18900.00,2018,18000,162,petrol,2020-09-16
